Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2008-11-04,20081180,NY,SienaCollege,,,2008-07-29,,NonPartisan,Phone,Registered.Voters,671,44,26,5,25
2008-11-04,20081181,NY,SienaCollege,,,2007-03-22,,NonPartisan,Phone,Registered.Voters,622,47,39,0,14
2008-11-04,20081182,NY,SurveyUSA,,,2008-09-24,,NonPartisan,IVR,Likely.Voters,668,57,38,0,5
2008-11-04,20081183,NY,SurveyUSA,,,2008-01-21,,NonPartisan,IVR,Registered.Voters,516,49,43,0,7
2008-11-04,20081184,NY,Rasmussen,,,2008-09-15,,NonPartisan,IVR,Likely.Voters,500,55,42,2,2
2008-11-04,20081185,NY,QuinnipiacUniv,,,2007-09-30,,NonPartisan,Phone,Registered.Voters,1504,47,39,3,8
2008-11-04,20081187,NY,SurveyUSA,,,2008-02-17,,NonPartisan,IVR,Registered.Voters,519,57,36,0,7
2008-11-04,20081188,NY,QuinnipiacUniv,,,2008-03-18,,NonPartisan,Phone,Registered.Voters,1598,49,38,2,8
2008-11-04,20081189,NY,SienaCollege,,,2008-02-14,,NonPartisan,Phone,Registered.Voters,633,47,40,0,13
2008-11-04,20081190,NY,SurveyUSA,,,2008-04-13,,NonPartisan,IVR,Registered.Voters,499,52,43,0,5
2008-11-04,20081191,NY,QuinnipiacUniv,,,2007-02-11,,NonPartisan,Phone,Registered.Voters,1049,46,35,2,14
2008-11-04,20081192,NY,ARG,,,2008-09-16,,NonPartisan,Phone,Likely.Voters,600,55,38,2,5
2008-11-04,20081193,NY,SurveyUSA,,,2008-03-16,,NonPartisan,IVR,Registered.Voters,507,52,44,0,4
2008-11-04,20081194,NY,Rasmussen,,,2008-06-30,,NonPartisan,IVR,Likely.Voters,500,60,29,5,6
2008-11-04,20081195,NY,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,3647,51,30,10,9
2008-11-04,20081196,NY,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,48,38,0,14
2008-11-04,20081197,NY,Rasmussen,,,2008-10-14,,NonPartisan,IVR,Likely.Voters,500,57,37,2,4
2008-11-04,20081198,OH,MaristCollege,,,2008-10-08,,NonPartisan,Phone,Likely.Voters,771,49,45,1,5
2008-11-04,20081199,OH,QuinnipiacUniv,,,2007-09-03,,NonPartisan,Phone,Registered.Voters,1430,41,42,3,10
2008-11-04,20081200,OH,StrategicVision,,,2008-10-22,,Partisan,Phone,Likely.Voters,1200,45,48,2,5
2008-11-04,20081201,OH,Rasmussen,,,2008-07-21,,NonPartisan,IVR,Likely.Voters,500,42,52,2,4
2008-11-04,20081202,OH,SurveyUSA,,,2008-04-13,,NonPartisan,IVR,Registered.Voters,527,45,47,8,0
2008-11-04,20081203,OH,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,48,39,0,13
2008-11-04,20081204,OH,CNN,Time,,2008-09-02,,NonPartisan,Phone,Registered.Voters,685,47,45,1,7
2008-11-04,20081205,OH,InsiderAdvantage,Politico,,2008-10-22,,NonPartisan,IVR,Likely.Voters,408,52,42,0,0
2008-11-04,20081206,OH,Rasmussen,,,2008-08-18,,NonPartisan,IVR,Likely.Voters,700,43,48,2,6
2008-11-04,20081207,OH,QuinnipiacUniv,,,2007-07-09,,NonPartisan,Phone,Registered.Voters,1447,43,38,3,11
2008-11-04,20081208,OH,MasonDixon,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,625,45,47,0,0
2008-11-04,20081209,OH,SurveyUSA,,,2008-06-22,,NonPartisan,IVR,Likely.Voters,580,48,46,0,7
2008-11-04,20081210,OH,Zogby,Reuters,,2008-11-03,,NonPartisan,Phone,Likely.Voters,687,49,47,0,3
2008-11-04,20081211,OH,QuinnipiacUniv,,,2008-06-16,,NonPartisan,Phone,Likely.Voters,1396,48,42,2,7
2008-11-04,20081212,OH,PPP,,,2008-01-04,,Partisan,IVR,Likely.Voters,946,42,45,0,14
2008-11-04,20081213,OH,SurveyUSA,,,2007-11-11,,NonPartisan,IVR,Registered.Voters,533,37,52,0,11
2008-11-04,20081214,OH,InsiderAdvantage,,,2008-09-22,,NonPartisan,IVR,Likely.Voters,545,46,46,1,7
2008-11-04,20081215,OH,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,539,38,47,0,15
2008-11-04,20081216,OH,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,990,51,45,3,2
2008-11-04,20081217,OH,BigTen,,,2008-09-17,,NonPartisan,Phone,Registered.Voters,619,46,45,2,7
2008-11-04,20081218,OH,CNN,Time,,2008-10-06,,NonPartisan,Phone,Likely.Voters,749,50,47,0,3
2008-11-04,20081219,OH,Rasmussen,,,2008-10-14,,NonPartisan,IVR,Likely.Voters,700,49,49,1,1
2008-11-04,20081220,OH,ARG,,,2008-10-07,,NonPartisan,Phone,Likely.Voters,600,48,45,1,6
2008-11-04,20081221,OH,UnivCincinnati,,,2008-10-22,,NonPartisan,Phone,Likely.Voters,886,49,46,3,3
2008-11-04,20081222,OH,Zogby,,,2008-10-13,,NonPartisan,Internet,Likely.Voters,1018,45,50,0,6
2008-11-04,20081223,OH,SuffolkUniv,,,2008-09-13,,NonPartisan,Phone,Likely.Voters,600,42,46,3,9
2008-11-04,20081224,OH,UnivCincinnati,,,2008-11-02,,NonPartisan,Phone,Likely.Voters,1221,52,46,3,1
2008-11-04,20081225,OH,SurveyUSA,,,2008-09-14,,NonPartisan,IVR,Likely.Voters,692,45,49,3,2
2008-11-04,20081226,OH,QuinnipiacUniv,,,2008-10-20,,NonPartisan,Phone,Likely.Voters,1360,52,38,1,8
2008-11-04,20081227,OH,StrategicVision,,,2008-11-02,,Partisan,Phone,Likely.Voters,1200,46,48,1,5
2008-11-04,20081228,OH,PPP,,,2008-10-23,,Partisan,IVR,Likely.Voters,993,51,44,0,5
2008-11-04,20081229,OH,InsiderAdvantage,,,2008-09-10,,NonPartisan,IVR,Likely.Voters,503,47,48,2,3
2008-11-04,20081230,OH,QuinnipiacUniv,,,2008-09-29,,NonPartisan,Phone,Likely.Voters,825,50,42,1,7
2008-11-04,20081231,OH,ARG,,,2008-09-13,,NonPartisan,Phone,Likely.Voters,600,44,50,0,6
2008-11-04,20081232,OH,PPP,,,2008-06-15,,Partisan,IVR,Likely.Voters,733,50,39,0,11
2008-11-04,20081233,OH,QuinnipiacUniv,,,2008-05-20,,NonPartisan,Phone,Registered.Voters,1244,40,44,2,9
2008-11-04,20081234,OH,StrategicVision,,,2008-09-09,,Partisan,Phone,Likely.Voters,1200,44,48,2,6
2008-11-04,20081235,OH,PPP,,,2008-08-14,,Partisan,IVR,Likely.Voters,950,45,45,0,11
2008-11-04,20081236,OH,QuinnipiacUniv,,,2008-07-29,,NonPartisan,Phone,Likely.Voters,1229,46,44,1,8
2008-11-04,20081237,OH,Rasmussen,,,2008-02-17,,NonPartisan,IVR,Likely.Voters,500,41,42,9,8
2008-11-04,20081238,OH,GQRR,DemocracyCorps,,2008-10-01,,Partisan,Phone,Likely.Voters,600,49,43,5,3
2008-11-04,20081239,OH,QuinnipiacUniv,,,2008-10-26,,NonPartisan,Phone,Likely.Voters,1425,51,42,1,7
2008-11-04,20081240,OH,QuinnipiacUniv,,,2007-01-28,,NonPartisan,Phone,Registered.Voters,1305,38,41,1,18
2008-11-04,20081241,OH,MaristCollege,,,2008-10-26,,NonPartisan,Phone,Likely.Voters,661,48,45,2,5
2008-11-04,20081242,OH,QuinnipiacUniv,,,2008-09-09,,NonPartisan,Phone,Likely.Voters,1367,49,44,1,5
2008-11-04,20081243,OH,SuffolkUniv,,,2008-10-19,,NonPartisan,Phone,Likely.Voters,600,51,42,2,5
2008-11-04,20081244,OH,CNN,Time,,2008-09-16,,NonPartisan,Phone,Registered.Voters,913,49,47,0,4
2008-11-04,20081245,OH,ColumbusDispatch,,,2008-10-03,,NonPartisan,Mail,Registered.Voters,2262,49,42,1,8
2008-11-04,20081246,OH,Zogby,Reuters,,2008-10-26,,NonPartisan,Phone,Likely.Voters,600,50,45,0,5
2008-11-04,20081247,OH,SurveyUSA,,,2008-02-17,,NonPartisan,IVR,Registered.Voters,542,47,44,0,8
2008-11-04,20081248,OH,QuinnipiacUniv,,,2008-02-12,,NonPartisan,Phone,Registered.Voters,1748,40,42,3,10
2008-11-04,20081249,OH,SurveyUSA,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,575,50,45,4,2
2008-11-04,20081250,OH,UnivCincinnati,,,2008-02-24,,NonPartisan,Phone,Registered.Voters,970,48,47,1,4
2008-11-04,20081251,OH,Rasmussen,Fox,,2008-10-12,,NonPartisan,IVR,Likely.Voters,1000,49,47,1,3
2008-11-04,20081252,OH,InsiderAdvantage,,,2008-09-29,,NonPartisan,IVR,Likely.Voters,512,47,45,1,7
2008-11-04,20081253,OH,Rasmussen,,,2008-05-15,,NonPartisan,IVR,Likely.Voters,500,44,45,5,5
2008-11-04,20081254,OH,BigTen,,,2008-10-22,,NonPartisan,Phone,Likely.Voters,564,53,41,2,5
2008-11-04,20081256,OH,Rasmussen,,,2008-06-17,,NonPartisan,IVR,Likely.Voters,500,43,44,7,7
2008-11-04,20081257,OH,Gfk,AP,,2008-10-26,,NonPartisan,Phone,Likely.Voters,607,48,41,5,5
2008-11-04,20081258,OH,InsiderAdvantage,,,2008-10-09,,NonPartisan,Phone,Likely.Voters,509,49,44,1,6
2008-11-04,20081259,OH,Zogby,,,2008-08-19,,NonPartisan,Internet,Likely.Voters,683,41,36,9,13
2008-11-04,20081260,OH,QuinnipiacUniv,,,2008-09-26,,NonPartisan,Phone,Likely.Voters,1203,49,42,1,8
2008-11-04,20081261,OH,PPP,,,2008-09-14,,Partisan,IVR,Likely.Voters,1077,44,48,0,7
2008-11-04,20081262,OH,PPP,,,2008-11-02,,Partisan,IVR,Likely.Voters,1208,50,48,0,2
2008-11-04,20081263,OH,MasonDixon,,,2008-10-17,,NonPartisan,Phone,Likely.Voters,625,45,46,0,0
2008-11-04,20081264,OH,Rasmussen,Fox,,2008-10-26,,NonPartisan,IVR,Likely.Voters,1000,49,45,1,4
2008-11-04,20081265,OH,QuinnipiacUniv,,,2007-04-24,,NonPartisan,Phone,Registered.Voters,1083,36,42,2,16
2008-11-04,20081266,OH,QuinnipiacUniv,,,2008-04-29,,NonPartisan,Phone,Registered.Voters,1127,42,43,2,8
2008-11-04,20081267,OH,LATimes,Bloomberg,,2008-10-27,,NonPartisan,Phone,Likely.Voters,644,49,40,0,0
2008-11-04,20081268,OH,CNN,Time,,2008-10-21,,NonPartisan,Phone,Likely.Voters,737,50,46,1,3
2008-11-04,20081269,OH,Rasmussen,Fox,,2008-11-02,,NonPartisan,IVR,Likely.Voters,1000,49,49,1,1
2008-11-04,20081270,OH,CNN,Time,,2008-10-28,,NonPartisan,Phone,Likely.Voters,779,51,47,1,2
2008-11-04,20081271,OH,NationalJournal,Allstate,,2008-10-27,,NonPartisan,Phone,Registered.Voters,404,48,41,0,6
2008-11-04,20081272,OH,Rasmussen,,,2008-04-08,,NonPartisan,IVR,Likely.Voters,500,40,47,7,7
2008-11-04,20081273,OH,QuinnipiacUniv,,,2008-11-02,,NonPartisan,Phone,Likely.Voters,1574,50,43,1,6
2008-11-04,20081274,OH,SurveyUSA,,,2008-03-16,,NonPartisan,IVR,Registered.Voters,532,43,50,0,7
2008-11-04,20081275,OH,ColumbusDispatch,,,2008-10-31,,NonPartisan,Mail,Likely.Voters,2164,52,46,0,0
2008-11-04,20081276,OH,Rasmussen,Fox,,2008-09-07,,NonPartisan,IVR,Likely.Voters,600,44,51,1,3
2008-11-04,20081277,OH,QuinnipiacUniv,,,2007-05-13,,NonPartisan,Phone,Registered.Voters,939,44,41,1,11
2008-11-04,20081278,OH,QuinnipiacUniv,,,2007-10-08,,NonPartisan,Phone,Registered.Voters,946,43,39,3,10
2008-11-04,20081279,OH,QuinnipiacUniv,,,2007-03-04,,NonPartisan,Phone,Registered.Voters,1281,42,39,2,15
2008-11-04,20081280,OH,Rasmussen,Fox,,2008-09-28,,NonPartisan,IVR,Likely.Voters,500,47,48,0,4
2008-11-04,20081282,OH,PPP,,,2008-03-17,,Partisan,IVR,Likely.Voters,621,41,49,0,10
2008-11-04,20081283,OH,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,2172,43,38,13,8
2008-11-04,20081284,OH,StrategicVision,,,2008-10-08,,Partisan,Phone,Likely.Voters,1200,48,46,2,4
2008-11-04,20081285,OH,ABC,WashPost,,2008-10-05,,NonPartisan,Phone,Likely.Voters,772,51,45,2,2
2008-11-04,20081286,OH,Rasmussen,,,2008-03-13,,NonPartisan,IVR,Likely.Voters,500,40,46,9,5
2008-11-04,20081287,OH,UnivCincinnati,,,2008-09-16,,NonPartisan,Phone,Likely.Voters,869,42,48,5,5
2008-11-04,20081288,OH,NationalJournal,Allstate,,2008-09-15,,NonPartisan,Phone,Registered.Voters,400,41,42,0,13
2008-11-04,20081289,OH,QuinnipiacUniv,,,2008-03-31,,NonPartisan,Phone,Registered.Voters,1238,43,42,2,8
2008-11-04,20081290,OH,Rasmussen,Fox,,2008-09-21,,NonPartisan,IVR,Likely.Voters,500,46,50,2,2
2008-11-04,20081291,OH,Rasmussen,,,2008-09-23,,NonPartisan,IVR,Likely.Voters,700,46,47,3,3
2008-11-04,20081292,OH,UnivCincinnati,,,2008-09-10,,NonPartisan,Phone,Likely.Voters,775,44,48,5,4
2008-11-04,20081293,OH,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,632,50,40,0,10
2008-11-04,20081294,OH,Rasmussen,Fox,,2008-10-05,,NonPartisan,IVR,Likely.Voters,1000,47,48,2,3
2008-11-04,20081295,OH,SurveyUSA,,,2008-01-06,,NonPartisan,IVR,Registered.Voters,535,43,50,0,7
2008-11-04,20081296,OH,SurveyUSA,,,2008-09-29,,NonPartisan,IVR,Likely.Voters,693,48,49,1,2
2008-11-04,20081297,OH,PPP,,,2008-07-20,,Partisan,IVR,Likely.Voters,1058,48,40,0,12
2008-11-04,20081298,OH,SurveyUSA,,,2008-10-27,,NonPartisan,IVR,Likely.Voters,648,49,45,4,3
2008-11-04,20081299,OH,ColumbusDispatch,,,2008-08-21,,NonPartisan,Mail,Registered.Voters,2102,41,42,2,15
2008-11-04,20081300,OH,Rasmussen,Fox,,2008-10-19,,NonPartisan,IVR,Likely.Voters,1000,47,49,1,2
2008-11-04,20081301,OH,Rasmussen,Fox,,2008-09-14,,NonPartisan,IVR,Likely.Voters,500,45,48,1,6
2008-11-04,20081302,OH,SurveyUSA,,,2007-12-03,,NonPartisan,IVR,Registered.Voters,643,40,51,0,9
2008-11-04,20081303,OH,UnivCincinnati,,,2008-10-08,,NonPartisan,Phone,Likely.Voters,847,46,48,4,3
2008-11-04,20081304,OH,OhioUniv,,,2008-10-23,,NonPartisan,Phone,General.Population,611,57,41,0,0
2008-11-04,20081305,OH,PPP,,,2008-10-05,,Partisan,IVR,Likely.Voters,1239,49,43,0,8
2008-11-04,20081306,OH,SurveyUSA,,,2008-11-02,,NonPartisan,IVR,Likely.Voters,660,48,46,3,2
2008-11-04,20081307,OH,Zogby,,,2008-10-20,,NonPartisan,Internet,Likely.Voters,991,47,49,0,4
2008-11-04,20081308,OH,QuinnipiacUniv,,,2008-08-24,,NonPartisan,Phone,Likely.Voters,1234,44,43,2,11
2008-11-04,20081309,OH,Zogby,,,2008-09-12,,NonPartisan,Internet,Likely.Voters,847,44,50,0,6
2008-11-04,20081310,OH,MaristCollege,,,2008-09-15,,NonPartisan,Phone,Likely.Voters,565,47,45,1,7
2008-11-04,20081311,OH,QuinnipiacUniv,,,2007-03-19,,NonPartisan,Phone,Registered.Voters,1122,45,37,2,13
2008-11-04,20081312,OH,QuinnipiacUniv,,,2007-06-25,,NonPartisan,Phone,Registered.Voters,1013,43,38,3,11
2008-11-04,20081314,OK,Tvpoll,,,2008-09-28,,NonPartisan,IVR,Likely.Voters,904,27,68,0,6
2008-11-04,20081315,OK,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,406,37,42,16,6
2008-11-04,20081316,OK,Tvpoll,,,2008-10-20,,NonPartisan,IVR,Likely.Voters,763,32,64,0,4
2008-11-04,20081317,OK,Soonerpoll,TulsaWorld,,2007-12-19,,NonPartisan,Phone,Registered.Voters,745,26,62,0,12
2008-11-04,20081318,OK,ColeHargrave,,,2008-04-10,,Partisan,Phone,Registered.Voters,500,21,62,0,17
2008-11-04,20081319,OK,Tvpoll,,,2008-10-05,,NonPartisan,IVR,Likely.Voters,801,29,66,0,5
2008-11-04,20081320,OK,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,491,39,58,1,1
2008-11-04,20081321,OK,Tvpoll,,,2008-09-14,,NonPartisan,IVR,Likely.Voters,859,27,69,0,4
2008-11-04,20081322,OK,Soonerpoll,TulsaWorld,,2008-01-30,,NonPartisan,Phone,Registered.Voters,757,30,58,0,12
2008-11-04,20081323,OK,Soonerpoll,TulsaWorld,,2008-07-23,,NonPartisan,Phone,Likely.Voters,750,24,56,0,20
2008-11-04,20081324,OK,Research2000,DailyKos,,2008-09-18,,Partisan,Phone,Likely.Voters,600,36,59,0,5
2008-11-04,20081325,OK,SurveyUSA,,,2008-09-07,,NonPartisan,IVR,Likely.Voters,652,32,65,1,2
2008-11-04,20081326,OK,Tvpoll,,,2008-10-12,,NonPartisan,IVR,Likely.Voters,813,32,63,0,5
2008-11-04,20081327,OK,Rasmussen,,,2008-09-11,,NonPartisan,IVR,Likely.Voters,500,32,63,1,4
2008-11-04,20081328,OK,ARG,,,2008-09-18,,NonPartisan,Phone,Likely.Voters,600,34,61,0,5
2008-11-04,20081329,OK,Tvpoll,,,2008-09-22,,NonPartisan,IVR,Likely.Voters,667,26,66,0,8
2008-11-04,20081330,OK,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,600,34,57,0,8
2008-11-04,20081331,OK,Tvpoll,,,2008-10-26,,NonPartisan,IVR,Likely.Voters,720,35,62,0,4
2008-11-04,20081332,OK,Tvpoll,,,2008-09-07,,NonPartisan,IVR,Likely.Voters,894,30,66,0,6
2008-11-04,20081333,OK,SurveyUSA,,,2008-10-29,,NonPartisan,IVR,Likely.Voters,594,34,63,2,1
2008-11-04,20081334,OK,SurveyUSA,,,2008-10-19,,NonPartisan,IVR,Likely.Voters,561,35,59,3,3
2008-11-04,20081335,OK,SurveyUSA,,,2008-09-29,,NonPartisan,IVR,Likely.Voters,656,34,64,1,2
2008-11-04,20081336,OK,Research2000,DailyKos,,2008-06-11,,Partisan,Phone,Likely.Voters,600,38,52,0,10
2008-11-04,20081337,OR,PortlandTribune,,,2008-09-14,,NonPartisan,Phone,Registered.Voters,500,50,40,2,5
2008-11-04,20081338,OR,Riley,,,2008-02-18,,NonPartisan,Phone,Likely.Voters,401,46,38,0,16
2008-11-04,20081339,OR,SurveyUSA,,,2008-09-23,,NonPartisan,IVR,Likely.Voters,708,52,41,0,7
2008-11-04,20081341,OR,Rasmussen,,,2008-05-07,,NonPartisan,IVR,Likely.Voters,500,52,38,5,5
2008-11-04,20081342,OR,SurveyUSA,,,2008-01-13,,NonPartisan,IVR,Registered.Voters,544,47,47,0,6
2008-11-04,20081343,OR,ARG,,,2008-09-22,,NonPartisan,Phone,Likely.Voters,600,52,41,1,6
2008-11-04,20081344,OR,SurveyUSA,,,2008-06-19,,NonPartisan,IVR,Likely.Voters,547,48,45,0,7
2008-11-04,20081345,OR,Rasmussen,,,2008-07-14,,NonPartisan,IVR,Likely.Voters,500,49,40,3,9
2008-11-04,20081346,OR,SurveyUSA,,,2008-08-04,,NonPartisan,IVR,Likely.Voters,629,48,45,0,7
2008-11-04,20081347,OR,Rasmussen,,,2008-02-13,,NonPartisan,IVR,Likely.Voters,500,49,40,7,5
2008-11-04,20081348,OR,Riley,,,2008-10-20,,NonPartisan,Phone,Likely.Voters,499,48,34,4,14
2008-11-04,20081349,OR,Research2000,DailyKos,,2008-09-24,,Partisan,Phone,Likely.Voters,600,53,39,5,3
2008-11-04,20081350,OR,SurveyUSA,,,2008-02-17,,NonPartisan,IVR,Registered.Voters,530,48,47,0,6
2008-11-04,20081352,OR,PPP,,,2008-10-30,,Partisan,IVR,Likely.Voters,1424,57,42,0,2
2008-11-04,20081353,OR,SurveyUSA,,,2008-10-12,,NonPartisan,IVR,Likely.Voters,584,57,40,0,1
2008-11-04,20081354,OR,Research2000,DailyKos,,2008-10-15,,Partisan,Phone,Likely.Voters,600,53,38,4,5
2008-11-04,20081355,OR,Grove,,,2008-10-09,,Partisan,Phone,Likely.Voters,600,52,39,2,8
2008-11-04,20081356,OR,SurveyUSA,,,2007-11-11,,NonPartisan,IVR,Registered.Voters,523,45,45,0,10
2008-11-04,20081357,OR,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,628,49,41,0,11
2008-11-04,20081358,OR,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,698,54,43,2,1
2008-11-04,20081359,OR,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,49,39,0,12
2008-11-04,20081361,OR,Rasmussen,,,2008-10-09,,NonPartisan,IVR,Likely.Voters,700,54,43,1,2
2008-11-04,20081362,OR,Moore,,,2008-10-28,,Partisan,Phone,Registered.Voters,400,51,37,0,12
2008-11-04,20081363,OR,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,537,46,44,0,10
2008-11-04,20081364,OR,Rasmussen,,,2008-10-14,,NonPartisan,IVR,Likely.Voters,500,54,41,2,3
2008-11-04,20081365,OR,Rasmussen,,,2008-03-26,,NonPartisan,IVR,Likely.Voters,500,48,42,7,3
2008-11-04,20081366,OR,SurveyUSA,,,2008-03-16,,NonPartisan,IVR,Registered.Voters,524,50,41,0,9
2008-11-04,20081367,OR,SurveyUSA,,,2008-10-26,,NonPartisan,IVR,Likely.Voters,672,57,38,0,2
2008-11-04,20081368,OR,SurveyUSA,,,2008-10-30,,NonPartisan,IVR,Likely.Voters,700,57,38,0,2
2008-11-04,20081369,OR,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,821,49,33,11,7
2008-11-04,20081370,OR,Hoffman,,,2008-09-09,,NonPartisan,Phone,Registered.Voters,600,46,39,2,14
2008-11-04,20081371,OR,Rasmussen,,,2008-10-30,,NonPartisan,IVR,Likely.Voters,500,54,42,2,1
2008-11-04,20081372,OR,Moore,,,2008-09-11,,Partisan,Phone,Registered.Voters,400,43,37,6,14
2008-11-04,20081373,OR,Rasmussen,,,2008-09-15,,NonPartisan,IVR,Likely.Voters,700,51,47,1,2
2008-11-04,20081374,OR,Rasmussen,,,2008-08-07,,NonPartisan,IVR,Likely.Voters,500,52,42,3,3
2008-11-04,20081375,OR,Rasmussen,,,2008-06-11,,NonPartisan,IVR,Likely.Voters,500,46,38,9,7
2008-11-04,20081376,OR,SurveyUSA,,,2008-04-13,,NonPartisan,IVR,Registered.Voters,543,51,42,0,7
2008-11-04,20081377,OR,PortlandTribune,,,2008-10-25,,NonPartisan,Phone,Registered.Voters,500,53,34,0,0
2008-11-04,20081378,OR,Research2000,DailyKos,,2008-10-29,,Partisan,Phone,Likely.Voters,600,55,39,4,2
2008-11-04,20081379,PA,FranklinMarshallCollege,,,2008-09-28,,NonPartisan,Phone,Registered.Voters,767,48,43,0,0
2008-11-04,20081380,PA,QuinnipiacUniv,,,2008-02-25,,NonPartisan,Phone,Registered.Voters,1872,42,40,1,12
2008-11-04,20081381,PA,Rasmussen,,,2008-01-08,,NonPartisan,IVR,Likely.Voters,500,38,46,11,5
2008-11-04,20081382,PA,QuinnipiacUniv,,,2007-05-28,,NonPartisan,Phone,Registered.Voters,1318,41,42,1,11
2008-11-04,20081383,PA,ARG,,,2008-09-22,,NonPartisan,Phone,Likely.Voters,600,50,46,0,4
2008-11-04,20081384,PA,SurveyUSA,,,2008-11-03,,NonPartisan,IVR,Likely.Voters,657,52,43,3,1
2008-11-04,20081385,PA,SurveyUSA,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,516,55,40,4,1
2008-11-04,20081386,PA,QuinnipiacUniv,,,2008-05-20,,NonPartisan,Phone,Registered.Voters,1667,46,40,2,8
2008-11-04,20081387,PA,QuinnipiacUniv,,,2007-08-20,,NonPartisan,Phone,Registered.Voters,878,43,40,3,11
2008-11-04,20081388,PA,Zogby,,,2008-10-13,,NonPartisan,Internet,Likely.Voters,737,52,40,0,8
2008-11-04,20081389,PA,MaristCollege,,,2008-10-08,,NonPartisan,Phone,Likely.Voters,757,53,41,0,6
2008-11-04,20081390,PA,QuinnipiacUniv,,,2008-07-29,,NonPartisan,Phone,Likely.Voters,1317,49,42,1,8
2008-11-04,20081391,PA,FranklinMarshallCollege,,,2007-02-25,,NonPartisan,Phone,Registered.Voters,540,37,43,0,20
2008-11-04,20081392,PA,FranklinMarshallCollege,,,2007-09-02,,NonPartisan,Phone,Registered.Voters,479,47,42,0,11
2008-11-04,20081393,PA,StrategicVision,,,2008-03-09,,Partisan,Phone,Likely.Voters,1200,44,47,0,9
2008-11-04,20081394,PA,StrategicVision,,,2008-04-06,,Partisan,Phone,Likely.Voters,1200,41,48,0,11
2008-11-04,20081395,PA,StrategicVision,,,2008-03-30,,Partisan,Phone,Likely.Voters,1200,42,47,0,11
2008-11-04,20081396,PA,StrategicVision,,,2008-10-07,,Partisan,Phone,Likely.Voters,1200,54,40,2,4
2008-11-04,20081397,PA,Susquehanna,,,2008-08-14,,NonPartisan,Phone,Likely.Voters,700,46,41,3,10
2008-11-04,20081398,PA,FranklinMarshallCollege,,,2008-02-18,,NonPartisan,Phone,Registered.Voters,640,43,44,0,13
2008-11-04,20081399,PA,QuinnipiacUniv,,,2007-04-24,,NonPartisan,Phone,Registered.Voters,988,43,41,2,13
2008-11-04,20081400,PA,MuhlenbergCollege,,,2008-02-17,,NonPartisan,Phone,Registered.Voters,588,39,42,5,15
2008-11-04,20081401,PA,MasonDixon,NBC,,2008-10-28,,NonPartisan,Phone,Likely.Voters,625,47,43,0,9
2008-11-04,20081402,PA,StrategicVision,,,2008-04-13,,Partisan,Phone,Likely.Voters,1200,39,49,0,12
2008-11-04,20081403,PA,Gfk,AP,,2008-10-26,,NonPartisan,Phone,Likely.Voters,607,52,40,5,4
2008-11-04,20081404,PA,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,1935,46,36,11,8
2008-11-04,20081405,PA,QuinnipiacUniv,,,2008-06-16,,NonPartisan,Phone,Likely.Voters,1511,52,40,2,7
2008-11-04,20081406,PA,StrategicVision,,,2008-11-02,,Partisan,Phone,Likely.Voters,1200,51,44,2,3
2008-11-04,20081408,PA,QuinnipiacUniv,,,2007-02-05,,NonPartisan,Phone,Registered.Voters,1014,39,46,2,11
2008-11-04,20081409,PA,QuinnipiacUniv,,,2008-09-29,,NonPartisan,Phone,Likely.Voters,832,54,39,1,6
2008-11-04,20081410,PA,Rasmussen,,,2008-03-10,,NonPartisan,IVR,Likely.Voters,500,43,44,6,7
2008-11-04,20081411,PA,FranklinMarshallCollege,,,2008-08-10,,NonPartisan,Phone,Likely.Voters,370,46,41,0,0
2008-11-04,20081412,PA,MuhlenbergCollege,,,2008-10-18,,NonPartisan,Phone,Likely.Voters,599,52,40,3,6
2008-11-04,20081413,PA,StrategicVision,,,2008-07-27,,Partisan,Phone,Likely.Voters,1200,49,40,0,11
2008-11-04,20081414,PA,QuinnipiacUniv,,,2008-10-20,,NonPartisan,Phone,Likely.Voters,1425,53,40,2,5
