Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2012-11-06,16062-0-0,MD,Washington Post,,2012-10-11,2012-10-15,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_20121015.html,Nonpartisan,Live Phone,Likely Voters,843.0,60.0,36.0,2.0,2.0
2012-11-06,16429-1-0,MD,Baltimore Sun/OpinionWorks,,2012-10-20,2012-10-23,"http://www.baltimoresun.com/news/maryland/bs-md-senate-poll-20121028,0,2338651.story",Nonpartisan,Live Phone,Likely Voters,801.0,55.0,36.0,0.0,8.0
2012-11-06,16577-1-0,MD,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/maryland/,Nonpartisan,Internet,Likely Voters,705.0,59.0,37.0,2.0,2.0
2012-11-06,12561-0-0,ME,Critical Insights,,2011-10-18,2011-10-23,https://docs.google.com/a/huffingtonpost.com/file/d/0Bz1xw7lZwFn_YThiYjZjODktNmI3Ni00ZGI4LTk1NGYtY2Q5ODJhZjdhY2Qz/edit?hl=en_US,Nonpartisan,Live Phone,Likely Voters,600.0,41.0,40.0,0.0,19.0
2012-11-06,12559-0-0,ME,PPP (D),,2011-10-28,2011-10-31,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_ME_1104.pdf,Pollster,Automated Phone,Likely Voters,673.0,49.0,38.0,0.0,12.0
2012-11-06,13447-0-0,ME,PPP (D),,2012-03-02,2012-03-04,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_ME_0308.pdf,Pollster,Automated Phone,Registered Voters,1256.0,58.0,35.0,0.0,7.0
2012-11-06,13495-0-0,ME,MPRC,,2012-03-31,2012-04-02,http://mprc.me/research/mprc_0412can12.pdf,Nonpartisan,Automated Phone,Registered Voters,993.0,55.0,37.0,0.0,9.0
2012-11-06,13781-0-0,ME,Critical Insights,,2012-05-02,2012-05-07,http://www.kjonline.com/news/poll-mainers-not-so-down-on-romney_2012-05-11.html,Nonpartisan,Live Phone,Registered Voters,600.0,50.0,42.0,0.0,0.0
2012-11-06,14106-1-0,ME,MassINC,,2012-06-13,2012-06-14,http://www.wbur.org/2012/06/18/wbur-maine-poll,Nonpartisan,Live Phone,Likely Voters,506.0,48.0,34.0,4.0,13.0
2012-11-06,14297-0-0,ME,Critical Insights,,2012-06-20,2012-06-25,http://www.pressherald.com/news/president-leading-race-in-maine-poll_2012-07-11.html,Nonpartisan,Live Phone,Registered Voters,615.0,49.0,35.0,0.0,13.0
2012-11-06,15430-1-0,ME,Critical Insights,Maine Sunday Telegram,2012-09-12,2012-09-16,http://www.pressherald.com/politics/poll-perspective-king-still-the-front-runner-but-lead-erodes_2012-09-30.html,Nonpartisan,Live Phone,Likely Voters,618.0,52.0,36.0,0.0,0.0
2012-11-06,15133-1-0,ME,MPRC/Maine People's Alliance (D),,2012-09-15,2012-09-17,http://mprc.me/research/0912can12_results_part1.pdf,Sponsor,Automated Phone,Likely Voters,856.0,54.0,37.0,2.0,7.0
2012-11-06,15138-0-0,ME,PPP (D),,2012-09-17,2012-09-18,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_ME_91912.pdf,Pollster,Automated Phone,Likely Voters,804.0,55.0,39.0,0.0,7.0
2012-11-06,15659-0-0,ME,Pan Atlantic SMS Group,,2012-09-24,2012-09-28,https://docs.google.com/a/huffingtonpost.com/file/d/0B61rrpmRSrQWZk1iMi04VTVWLWM/edit?pli=1,Nonpartisan,Live Phone,Likely Voters,400.0,51.0,37.0,3.0,10.0
2012-11-06,15376-0-0,ME,Rasmussen,,2012-09-25,2012-09-25,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/maine/election_2012_maine_president,Nonpartisan,Automated Phone,Likely Voters,500.0,52.0,40.0,4.0,4.0
2012-11-06,15791-0-0,ME,NMB (R-American Crossroads),,2012-10-07,2012-10-08,http://www.politico.com/politico44/2012/10/poll-romney-leads-obama-in-maine-congressional-district-138207.html,Sponsor,Live Phone,Likely Voters,500.0,48.0,44.0,0.0,0.0
2012-11-06,16531-0-0,ME,Critical Insights,Maine Sunday Telegram,2012-10-30,2012-10-31,http://www.pressherald.com/politics/poll-suggests-tightening-presidential-race-_2012-11-04.html,Nonpartisan,Live Phone,Likely Voters,613.0,49.0,42.0,2.0,6.0
2012-11-06,16680-0-0,ME,MPRC,,2012-11-01,2012-11-03,http://www.mprc.me/research/mprc_1103can12.pdf,Nonpartisan,Automated Phone,Likely Voters,905.0,53.0,42.0,2.0,3.0
2012-11-06,16486-0-0,ME,PPP (D),,2012-11-01,2012-11-02,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_ME_1102.pdf,Pollster,Automated Phone,Likely Voters,1633.0,55.0,42.0,0.0,2.0
2012-11-06,10700-3-0,MI,PPP (D),,2010-12-03,2010-12-06,http://www.publicpolicypolling.com/pdf/PPP_Release_MI_1207930.pdf,Pollster,Automated Phone,Registered Voters,1224.0,47.0,43.0,0.0,10.0
2012-11-06,12531-0-0,MI,SurveyUSA,,2011-10-12,2011-10-14,http://www.surveyusa.com/client/PollReport.aspx?g=0cb14974-4ae3-4c8a-a0a1-b0decd9462f7,Nonpartisan,IVR/Online,Registered Voters,500.0,50.0,39.0,0.0,11.0
2012-11-06,12530-0-0,MI,EPIC-MRA,Detroit Free Press,2011-11-13,2011-11-16,http://www.epicmra.com/press/Stwd_Survey_Nov2011_Media_Freq.pdf,Nonpartisan,Live Phone,Likely Voters,600.0,41.0,46.0,0.0,13.0
2012-11-06,12648-0-0,MI,EPIC-MRA,Detroit Free Press,2012-01-21,2012-01-25,http://www.freep.com/article/20120127/NEWS15/201270468/Obama-leads-2-GOP-contenders-in-state-as-better-economy-helps-cut-Romney-s-lead,Nonpartisan,Live Phone,Likely Voters,600.0,48.0,40.0,0.0,12.0
2012-11-06,12849-1-0,MI,PPP (D),,2012-02-10,2012-02-12,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MI_215.pdf,Pollster,Automated Phone,Registered Voters,560.0,54.0,38.0,0.0,8.0
2012-11-06,12991-2-0,MI,NBC/Marist,,2012-02-19,2012-02-20,http://maristpoll.marist.edu/wp-content/misc/MIpolls/MI120219/Republican%20Primary%202012/Complete%20February%2022nd%202012%20Michigan%20NBC%20News-Marist%20Poll%20Tables.pdf,Nonpartisan,Live Phone,Registered Voters,3149.0,51.0,33.0,0.0,15.0
2012-11-06,13423-0-0,MI,Marketing Resource Group (R),,2012-03-14,2012-03-19,http://mrgmi.com/2012TrendsPresentation.pdf,Pollster,Live Phone,Likely Voters,600.0,49.0,42.0,0.0,9.0
2012-11-06,13486-0-0,MI,EPIC-MRA,Detroit Free Press,2012-03-31,2012-04-03,http://www.realclearpolitics.com/docs/2012/EPIC_MRA_April2012C.pdf,Nonpartisan,Live Phone,Likely Voters,600.0,47.0,43.0,0.0,10.0
2012-11-06,13780-0-0,MI,Glengariff Group,Detroit News,2012-05-10,2012-05-11,http://www.detroitnews.com/article/20120512/POLITICS01/205120343/Poll-Obama-leads-Romney-Michigan-more-voters-support-same-sex-marriage?odyssey=tab%7Ctopnews%7Ctext%7CFRONTPAGE,Nonpartisan,Live Phone,Likely Voters,600.0,45.0,40.0,0.0,15.0
2012-11-06,13929-0-0,MI,PPP (D),,2012-05-24,2012-05-27,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MI_529.pdf,Pollster,Automated Phone,Registered Voters,500.0,53.0,39.0,0.0,8.0
2012-11-06,14031-0-0,MI,EPIC-MRA,Detroit Free Press,2012-06-02,2012-06-05,http://woodtv.triton.net/news/epic-mra-poll-060512.pdf,Nonpartisan,Live Phone,Likely Voters,600.0,45.0,46.0,0.0,9.0
2012-11-06,14092-0-0,MI,FMWB (D),,2012-06-12,2012-06-12,http://www.scribd.com/doc/97087947/Foster-McCollum-White-Associates-Baydoun-Consulting-Michigan-Poll-June-2012,Pollster,Automated Phone,Likely Voters,1783.0,47.0,45.0,4.0,4.0
2012-11-06,14097-0-0,MI,Rasmussen,,2012-06-14,2012-06-14,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/michigan/election_2012_michigan_president,Nonpartisan,Automated Phone,Likely Voters,500.0,50.0,42.0,4.0,4.0
2012-11-06,14142-0-0,MI,Mitchell Research,,2012-06-18,2012-06-18,http://www.realclearpolitics.com/docs/2012/Mitchell_MI_0621.pdf,Pollster,Automated Phone,Likely Voters,750.0,47.0,46.0,0.0,0.0
2012-11-06,14131-0-0,MI,We Ask America,,2012-06-18,2012-06-18,http://weaskamerica.com/2012/06/20/ia-mi/,Nonpartisan,Automated Phone,Likely Voters,1010.0,43.0,45.0,0.0,12.0
2012-11-06,14204-2-0,MI,NBC/Marist,,2012-06-24,2012-06-25,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/NBC-News-Marist-Poll-Michigan_June-2012.pdf,Nonpartisan,Live Phone,Registered Voters,1078.0,47.0,43.0,1.0,10.0
2012-11-06,14443-1-0,MI,PPP (D),,2012-07-21,2012-07-23,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MIPA_72512.pdf,Pollster,Automated Phone,Likely Voters,579.0,53.0,39.0,0.0,8.0
2012-11-06,14441-0-0,MI,Mitchell Research,,2012-07-23,2012-07-23,http://www.detroitnews.com/article/20120724/POLITICS01/207240452/Polls-Romney-gaining-Michigan,Pollster,Automated Phone,Likely Voters,825.0,44.0,45.0,0.0,0.0
2012-11-06,14431-0-0,MI,Rasmussen,,2012-07-23,2012-07-23,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/michigan/election_2012_michigan_president,Nonpartisan,Automated Phone,Likely Voters,500.0,48.0,42.0,5.0,4.0
2012-11-06,14522-0-0,MI,EPIC-MRA,Detroit Free Press,2012-07-24,2012-07-31,http://www.freep.com/article/20120801/NEWS15/308010099/New-Michigan-poll-puts-Barack-Obama-back-in-lead?odyssey=nav|head,Nonpartisan,Live Phone,Likely Voters,600.0,48.0,42.0,0.0,0.0
2012-11-06,14682-0-0,MI,Mitchell Research,,2012-08-13,2012-08-13,http://www.scribd.com/doc/103032499/Mitchell-Prez-Press-8-14-12-WDIV-TV-Det-News-X-Tabs,Pollster,Automated Phone,Likely Voters,1079.0,49.0,44.0,0.0,4.0
2012-11-06,14716-0-0,MI,FMWB (D),,2012-08-16,2012-08-16,http://www.myfoxdetroit.com/link/581519/presidential-and-senate-poll-for-the-general-election,Nonpartisan,Automated Phone,Likely Voters,1733.0,44.0,48.0,4.0,4.0
2012-11-06,14746-0-0,MI,Glengariff Group,Detroit News | WDIV-TV,2012-08-18,2012-08-20,http://www.detroitnews.com/article/20120822/POLITICS01/208220477/Poll-Obama-leads-Romney-Michigan,Nonpartisan,Live Phone,Likely Voters,600.0,48.0,42.0,0.0,11.0
2012-11-06,14783-0-0,MI,Mitchell Research,,2012-08-23,2012-08-23,http://www.realclearpolitics.com/docs/2012/Mitchell_MI_0826.pdf,Pollster,Automated Phone,Likely Voters,1277.0,47.0,47.0,3.0,3.0
2012-11-06,14848-0-0,MI,EPIC-MRA,,2012-08-28,2012-08-28,http://www.freep.com/article/20120830/NEWS15/120830063/Romney-shown-closing-gap-Obama-latest-Michigan-poll,Nonpartisan,Automated Phone,Likely Voters,1200.0,49.0,46.0,0.0,5.0
2012-11-06,14871-0-0,MI,PPP (D),,2012-08-31,2012-09-02,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MI_9312.pdf,Pollster,Automated Phone,Likely Voters,815.0,51.0,44.0,0.0,5.0
2012-11-06,15178-0-0,MI,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/el2a6jfv6g/cbsTabs_MI.pdf,Nonpartisan,Internet,Likely Voters,1114.0,51.0,42.0,3.0,4.0
2012-11-06,14992-0-0,MI,EPIC-MRA,Detroit Free Press,2012-09-08,2012-09-11,http://www.freep.com/article/20120912/NEWS15/120912090/obama-widens-lead-over-romney-to-10-points-michigan,Nonpartisan,Automated Phone,Likely Voters,600.0,47.0,37.0,0.0,0.0
2012-11-06,15098-0-0,MI,Marketing Resource Group (R),,2012-09-10,2012-09-14,http://www.mlive.com/politics/index.ssf/2012/09/poll_barack_obama_slightly_lea.html,Pollster,Live Phone,Likely Voters,600.0,48.0,42.0,0.0,8.0
2012-11-06,15058-1-0,MI,FMWB (D),,2012-09-12,2012-09-12,http://big.assets.huffingtonpost.com/fmwb912.pdf,Pollster,Automated Phone,Likely Voters,1156.0,45.0,44.0,5.0,5.0
2012-11-06,15143-0-0,MI,CNN,,2012-09-14,2012-09-18,http://i2.cdn.turner.com/cnn/2012/images/09/19/topgenstate3mi.pdf,Nonpartisan,Live Phone,Likely Voters,754.0,52.0,44.0,3.0,1.0
2012-11-06,15166-0-0,MI,Glengariff Group,Detroit News | WDIV-TV,2012-09-15,2012-09-17,http://www.detroitnews.com/article/20120919/POLITICS01/209190472/Fueled-by-women-voters-Obama-widens-lead-Michigan?odyssey=tab%7Ctopnews%7Ctext%7CFRONTPAGE,Nonpartisan,Live Phone,Likely Voters,600.0,52.0,38.0,0.0,9.0
2012-11-06,15396-0-0,MI,PPP (D)/NRDC,,2012-09-17,2012-09-19,http://www.nrdcactionfund.org/wp-content/uploads/2012/09/MichiganResults92112.pdf,Pollster,Automated Phone,Likely Voters,2386.0,51.0,42.0,0.0,7.0
2012-11-06,15267-0-0,MI,Rasmussen,,2012-09-20,2012-09-20,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/michigan/election_2012_michigan_president,Nonpartisan,Automated Phone,Likely Voters,500.0,54.0,42.0,1.0,3.0
2012-11-06,15377-0-0,MI,Gravis Marketing,,2012-09-21,2012-09-22,http://gravismarketing.blogspot.com/2012/09/gravis-marketing-michigan-poll.html,Nonpartisan,Automated Phone,Likely Voters,804.0,50.0,46.0,0.0,4.0
2012-11-06,15421-0-0,MI,We Ask America,,2012-09-25,2012-09-27,http://weaskamerica.com/2012/10/01/heartland/,Nonpartisan,Automated Phone,Likely Voters,1064.0,52.0,40.0,1.0,7.0
2012-11-06,15857-0-0,MI,YouGov,,2012-10-04,2012-10-11,http://today.yougov.com/news/2012/10/16/michigan/,Nonpartisan,Internet,Likely Voters,895.0,52.0,42.0,1.0,4.0
2012-11-06,15605-0-0,MI,EPIC-MRA,Detroit Free Press,2012-10-04,2012-10-06,http://www.wxyz.com/dpp/news/political/exclusive-poll-romney-narrows-gap-on-obama-in-michigan,Nonpartisan,Automated Phone,Likely Voters,600.0,48.0,45.0,0.0,7.0
2012-11-06,15688-0-0,MI,Gravis Marketing,,2012-10-05,2012-10-08,http://www.realclearpolitics.com/docs/2012/Gravis_MI_1010.pdf,Nonpartisan,Automated Phone,Likely Voters,1122.0,46.0,44.0,0.0,10.0
2012-11-06,15606-0-0,MI,FMWB (D),,2012-10-05,2012-10-05,http://big.assets.huffingtonpost.com/fmwb100512.pdf,Pollster,Automated Phone,Likely Voters,1122.0,49.0,46.0,2.0,3.0
2012-11-06,15690-0-0,MI,Glengariff Group,Detroit News | WDIV-TV,2012-10-06,2012-10-08,http://www.detroitnews.com/article/20121010/POLITICS01/210100448/Obama-lead-Michigan-narrowing-poll-finds,Nonpartisan,Live Phone,Likely Voters,600.0,49.0,42.0,0.0,8.0
2012-11-06,15929-0-0,MI,"Denno/ Lambert, Edwards & Associates",,2012-10-09,2012-10-10,http://www.mlive.com/politics/index.ssf/2012/10/michigan_poll_race_between_oba.html,Pollster,Live Phone,Likely Voters,600.0,44.0,41.0,0.0,13.0
2012-11-06,15751-0-0,MI,Rasmussen,,2012-10-11,2012-10-11,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/michigan/election_2012_michigan_president,Nonpartisan,Automated Phone,Likely Voters,500.0,52.0,45.0,1.0,1.0
2012-11-06,15934-0-0,MI,EPIC-MRA,Detroit Free Press,2012-10-17,2012-10-17,http://www.wxyz.com/dpp/news/political/exclusive-poll-president-obamas-lead-in-michigan-improves-after-last-debate,Nonpartisan,Automated Phone,Likely Voters,800.0,52.0,46.0,0.0,2.0
2012-11-06,16007-0-0,MI,Angus-Reid,,2012-10-18,2012-10-20,http://www.angus-reid.com/wp-content/uploads/2012/10/2012.10.21_Michigan.pdf,Nonpartisan,Internet,Likely Voters,513.0,52.0,43.0,5.0,0.0
2012-11-06,16167-0-0,MI,FMWB (D),,2012-10-23,2012-10-23,http://big.assets.huffingtonpost.com/fmwbmichigan1012.pdf,Pollster,Automated Phone,Likely Voters,1122.0,47.0,47.0,2.0,4.0
2012-11-06,16412-1-0,MI,EPIC-MRA,Detroit Free Press,2012-10-26,2012-10-29,http://www.freep.com/article/20121031/NEWS15/121031087/Graphic-How-Michiganders-would-vote-president-Senate-Proposal-3-5,Nonpartisan,Automated Phone,Likely Voters,600.0,48.0,42.0,4.0,6.0
2012-11-06,16358-0-0,MI,Glengariff Group,Detroit News | WDIV-TV,2012-10-27,2012-10-29,http://www.detroitnews.com/article/20121030/POLITICS01/210300442/1374/politi,Nonpartisan,Live Phone,Likely Voters,600.0,48.0,45.0,1.0,6.0
2012-11-06,16390-0-0,MI,PPP (D-Health Care for America Now),,2012-10-30,2012-10-31,http://www.publicpolicypolling.com/pdf/2011/MichiganPollingMemo103112.pdf,Sponsor,Automated Phone,Likely Voters,500.0,53.0,45.0,0.0,3.0
2012-11-06,16580-0-0,MI,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/michigan/,Nonpartisan,Internet,Likely Voters,1091.0,51.0,44.0,3.0,3.0
2012-11-06,16472-0-0,MI,PPP (D-LCV),,2012-10-31,2012-11-01,http://www.scribd.com/doc/111936182/MichiganResults-1,Sponsor,Automated Phone,Likely Voters,500.0,52.0,46.0,0.0,2.0
2012-11-06,16461-0-0,MI,Grove Insight (D-Project New America/USAction),,2012-10-31,2012-11-01,http://usaction.org/wp-content/uploads/2012/11/Memo-PNA-MI-110112.pdf,Pollster,Live Phone,Likely Voters,500.0,48.0,41.0,2.0,9.0
2012-11-06,16622-0-0,MI,Angus-Reid,,2012-11-01,2012-11-03,http://www.angus-reid.com/wp-content/uploads/2012/11/2012.11.05_Michigan.pdf,Nonpartisan,Internet,Likely Voters,502.0,52.0,47.0,0.0,0.0
2012-11-06,16502-0-0,MI,PPP (D),,2012-11-01,2012-11-03,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MI_1103.pdf,Pollster,Automated Phone,Likely Voters,700.0,52.0,46.0,0.0,1.0
2012-11-06,16468-0-0,MI,Rasmussen,,2012-11-01,2012-11-01,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/michigan/election_2012_michigan_president,Nonpartisan,Automated Phone,Likely Voters,750.0,52.0,47.0,1.0,1.0
2012-11-06,16547-0-0,MI,FMWB (D),,2012-11-02,2012-11-02,http://www.myfoxdetroit.com/link/597723/final-michigan-election-poll-for-2012-election,Pollster,Automated Phone,Likely Voters,1913.0,46.0,47.0,5.0,2.0
2012-11-06,16684-0-0,MI,Mitchell Research,,2012-11-04,2012-11-04,http://www.michiganview.com/article/20121104/MIVIEW/211040354/Mitchell-Michigan-Poll--Obama-51---Romney-46#ixzz2BOcNJsoo,Pollster,Automated Phone,Likely Voters,1305.0,51.0,46.0,2.0,1.0
2012-11-06,12535-0-0,MN,St. Cloud St/Minnpost,,2011-10-17,2011-10-26,http://media1.stcloudstate.edu/slideshows/report_SCSUSurveyFindingsFall2011.pdf,Nonpartisan,Live Phone,Likely Voters,,45.0,39.0,7.0,9.0
2012-11-06,12533-0-0,MN,SurveyUSA,,2011-11-02,2011-11-06,http://www.surveyusa.com/client/PollReport.aspx?g=98e06008-a002-4bda-b2dc-d5093903734a,Nonpartisan,Automated Phone,Registered Voters,543.0,45.0,39.0,0.0,16.0
2012-11-06,12641-3-0,MN,PPP (D),,2012-01-21,2012-01-22,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MN_012612.pdf,Pollster,Automated Phone,Likely Voters,1236.0,51.0,41.0,0.0,8.0
2012-11-06,13143-0-0,MN,SurveyUSA,,2012-01-31,2012-02-02,http://www.surveyusa.com/client/PollReport.aspx?g=d9417aac-26cd-4fb3-82e6-e31531a70318,Nonpartisan,IVR/Online,Registered Voters,542.0,49.0,36.0,0.0,15.0
2012-11-06,13783-0-0,MN,SurveyUSA,,2012-05-09,2012-05-10,http://www.surveyusa.com/client/PollReport.aspx?g=c282066c-596c-49eb-b973-904e66a2998d,Nonpartisan,IVR/Online,Registered Voters,516.0,52.0,38.0,0.0,10.0
2012-11-06,14033-0-0,MN,PPP (D),,2012-05-31,2012-06-03,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MN_060612.pdf,Pollster,Automated Phone,Registered Voters,973.0,54.0,39.0,0.0,7.0
2012-11-06,14418-0-0,MN,SurveyUSA,,2012-07-17,2012-07-19,http://kstp.com/news/stories/S2699493.shtml?cat=1,Nonpartisan,IVR/Online,Likely Voters,552.0,46.0,40.0,7.0,7.0
2012-11-06,14966-0-0,MN,SurveyUSA,,2012-09-06,2012-09-09,http://www.surveyusa.com/client/PollReport.aspx?g=221d9460-d4ad-4427-a0d1-f4eee62a9e2a,Nonpartisan,IVR/Online,Likely Voters,551.0,50.0,40.0,5.0,5.0
2012-11-06,15191-0-0,MN,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/hqsq5tocn6/Tabs_MN.pdf,Nonpartisan,Internet,Likely Voters,816.0,50.0,42.0,4.0,4.0
2012-11-06,15015-1-0,MN,PPP (D),,2012-09-10,2012-09-11,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MN_091312.pdf,Pollster,Automated Phone,Likely Voters,824.0,51.0,44.0,0.0,5.0
2012-11-06,15262-0-0,MN,The Star Tribune Minnesota Poll/Mason-Dixon,,2012-09-17,2012-09-19,http://www.startribune.com/politics/statelocal/170917611.html?refer=y,Nonpartisan,Live Phone,Likely Voters,800.0,48.0,40.0,5.0,7.0
2012-11-06,15860-0-0,MN,YouGov,,2012-10-04,2012-10-11,http://today.yougov.com/news/2012/10/16/minnesota/,Nonpartisan,Internet,Likely Voters,683.0,52.0,44.0,1.0,3.0
2012-11-06,15632-0-0,MN,PPP (D),,2012-10-05,2012-10-08,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MN_10912.pdf,Pollster,Automated Phone,Likely Voters,937.0,53.0,43.0,0.0,4.0
2012-11-06,15786-0-0,MN,NMB (R-American Future Fund),,2012-10-07,2012-10-08,http://www.realclearpolitics.com/docs/2012/NMB_MN_1011.pdf,Sponsor,Live Phone,Likely Voters,500.0,47.0,43.0,0.0,0.0
2012-11-06,15919-0-0,MN,SurveyUSA,,2012-10-12,2012-10-14,http://kstp.com/article/stories/s2803512.shtml,Nonpartisan,IVR/Online,Likely Voters,550.0,50.0,40.0,4.0,6.0
2012-11-06,16227-0-0,MN,St. Cloud St,,2012-10-15,2012-10-21,http://politicsinminnesota.com/2012/10/scsu-survey-obama-holds-comfortable-lead-over-romney-in-mn/,Nonpartisan,Live Phone,Likely Voters,601.0,53.0,45.0,0.0,2.0
2012-11-06,16073-0-0,MN,Rasmussen,,2012-10-21,2012-10-21,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/minnesota/election_2012_minnesota_president,Nonpartisan,Automated Phone,Likely Voters,500.0,51.0,46.0,1.0,1.0
2012-11-06,16231-0-0,MN,The Star Tribune Minnesota Poll/Mason-Dixon,,2012-10-23,2012-10-25,http://www.startribune.com/local/176113051.html,Nonpartisan,Live Phone,Likely Voters,800.0,47.0,44.0,2.0,7.0
2012-11-06,16410-0-0,MN,SurveyUSA,,2012-10-26,2012-10-28,http://kstp.com/article/stories/S2819223.shtml?cat=7,Nonpartisan,IVR/Online,Likely Voters,574.0,50.0,43.0,4.0,3.0
2012-11-06,16534-0-0,MN,NMB (R-American Future Fund),,2012-10-30,2012-10-31,http://images.politico.com/global/2012/11/mn_key_findings_memo_bolger1.html,Sponsor,Live Phone,Likely Voters,500.0,45.0,46.0,0.0,0.0
2012-11-06,16584-1-0,MN,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/minnesota/,Nonpartisan,Internet,Likely Voters,790.0,50.0,43.0,2.0,4.0
2012-11-06,16470-0-0,MN,PPP (D-LCV),,2012-10-31,2012-11-01,http://www.scribd.com/doc/111929565/Minnesota-Results,Sponsor,Automated Phone,Likely Voters,772.0,53.0,44.0,0.0,3.0
2012-11-06,16611-0-0,MN,SurveyUSA,,2012-11-01,2012-11-03,http://kstp.com/news/stories/S2823379.shtml?cat=1,Nonpartisan,IVR/Online,Likely Voters,556.0,52.0,41.0,3.0,4.0
2012-11-06,16533-0-0,MN,PPP (D),,2012-11-02,2012-11-03,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MN_1103.pdf,Pollster,Automated Phone,Likely Voters,1164.0,53.0,45.0,0.0,2.0
2012-11-06,10687-1-0,MO,PPP (D),,2010-11-29,2010-12-01,http://www.publicpolicypolling.com/pdf/PPP_Release_MO_12021118.pdf,Pollster,Automated Phone,Likely Voters,515.0,41.0,47.0,0.0,12.0
2012-11-06,11045-2-0,MO,PPP (D),,2011-03-03,2011-03-06,http://www.publicpolicypolling.com/pdf/PPP_Release_MO_0309424.pdf,Pollster,Automated Phone,Likely Voters,612.0,43.0,44.0,0.0,13.0
