Poll ID,Observations,Poll start date,Poll end date,State,Democratic,Other,Republican,Undecided,Election date
surveymonkey-26537,825,2016-10-20,2016-10-28,NH,48.0,14.0,36.0,2.0,2016-11-08
surveymonkey-26537,923,2016-10-20,2016-10-28,MD,62.0,5.0,27.0,2.0,2016-11-08
surveymonkey-26537,1080,2016-10-20,2016-10-28,UT,30.0,35.0,33.0,1.0,2016-11-08
surveymonkey-26537,1104,2016-10-20,2016-10-28,NV,43.0,11.0,44.0,2.0,2016-11-08
surveymonkey-26537,1141,2016-10-20,2016-10-28,NM,43.0,21.0,35.0,1.0,2016-11-08
surveymonkey-26537,1162,2016-10-20,2016-10-28,IL,51.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26537,1177,2016-10-20,2016-10-28,IA,41.0,12.0,44.0,0.0,2016-11-08
surveymonkey-26537,1338,2016-10-20,2016-10-28,WI,43.0,12.0,42.0,3.0,2016-11-08
surveymonkey-26537,1619,2016-10-20,2016-10-28,KS,36.0,7.0,47.0,3.0,2016-11-08
surveymonkey-26537,1630,2016-10-20,2016-10-28,NY,57.0,4.0,32.0,2.0,2016-11-08
surveymonkey-26537,1731,2016-10-20,2016-10-28,CO,45.0,15.0,38.0,2.0,2016-11-08
surveymonkey-26537,1747,2016-10-20,2016-10-28,AZ,42.0,12.0,43.0,3.0,2016-11-08
surveymonkey-26537,1787,2016-10-20,2016-10-28,MI,44.0,12.0,41.0,3.0,2016-11-08
surveymonkey-26537,1797,2016-10-20,2016-10-28,NC,48.0,7.0,43.0,2.0,2016-11-08
surveymonkey-26537,1980,2016-10-20,2016-10-28,OH,40.0,12.0,45.0,4.0,2016-11-08
surveymonkey-26537,2115,2016-10-20,2016-10-28,SC,43.0,4.5,46.0,2.0,2016-11-08
surveymonkey-26537,2377,2016-10-20,2016-10-28,TX,40.0,11.0,47.0,0.0,2016-11-08
surveymonkey-26537,2431,2016-10-20,2016-10-28,CA,54.0,6.0,31.0,2.0,2016-11-08
surveymonkey-26537,2433,2016-10-20,2016-10-28,GA,44.0,8.0,45.0,3.0,2016-11-08
surveymonkey-26537,2512,2016-10-20,2016-10-28,PA,47.0,9.0,42.0,2.0,2016-11-08
surveymonkey-26537,2518,2016-10-20,2016-10-28,VA,49.0,10.0,39.0,2.0,2016-11-08
surveymonkey-26537,3129,2016-10-20,2016-10-28,FL,47.0,7.0,44.0,3.0,2016-11-08
surveymonkey-26572,251,2016-10-24,2016-10-30,WY,23.0,5.0,62.0,5.0,2016-11-08
surveymonkey-26572,260,2016-10-24,2016-10-30,ND,32.0,11.0,55.0,2.0,2016-11-08
surveymonkey-26572,266,2016-10-24,2016-10-30,SD,29.0,12.0,55.0,5.0,2016-11-08
surveymonkey-26572,294,2016-10-24,2016-10-30,AK,39.0,13.0,47.0,1.0,2016-11-08
surveymonkey-26572,294,2016-10-24,2016-10-30,WV,27.0,6.0,59.0,2.0,2016-11-08
surveymonkey-26572,314,2016-10-24,2016-10-30,DC,87.0,3.5,4.0,1.0,2016-11-08
surveymonkey-26572,318,2016-10-24,2016-10-30,KY,31.0,4.5,59.0,1.0,2016-11-08
surveymonkey-26572,320,2016-10-24,2016-10-30,LA,36.0,3.0,54.0,3.0,2016-11-08
surveymonkey-26572,328,2016-10-24,2016-10-30,NE,33.0,7.0,51.0,2.0,2016-11-08
surveymonkey-26572,382,2016-10-24,2016-10-30,MT,38.0,6.0,48.0,2.0,2016-11-08
surveymonkey-26572,386,2016-10-24,2016-10-30,ME,50.0,10.0,38.0,2.0,2016-11-08
surveymonkey-26572,407,2016-10-24,2016-10-30,ID,31.0,14.5,49.0,2.0,2016-11-08
surveymonkey-26572,410,2016-10-24,2016-10-30,AL,36.0,4.5,54.0,1.0,2016-11-08
surveymonkey-26572,412,2016-10-24,2016-10-30,RI,49.0,7.0,36.0,1.0,2016-11-08
surveymonkey-26572,422,2016-10-24,2016-10-30,VT,51.0,9.5,25.0,4.0,2016-11-08
surveymonkey-26572,429,2016-10-24,2016-10-30,DE,51.0,4.0,38.0,3.0,2016-11-08
surveymonkey-26572,430,2016-10-24,2016-10-30,OK,30.0,11.0,57.0,2.0,2016-11-08
surveymonkey-26572,437,2016-10-24,2016-10-30,HI,52.0,7.0,31.0,3.0,2016-11-08
surveymonkey-26572,446,2016-10-24,2016-10-30,AR,37.0,3.5,53.0,2.0,2016-11-08
surveymonkey-26572,455,2016-10-24,2016-10-30,TN,39.0,3.5,51.0,2.0,2016-11-08
surveymonkey-26572,488,2016-10-24,2016-10-30,CT,51.0,3.5,39.0,2.0,2016-11-08
surveymonkey-26572,568,2016-10-24,2016-10-30,MO,39.0,7.0,46.0,2.0,2016-11-08
surveymonkey-26572,592,2016-10-24,2016-10-30,IN,37.0,11.0,49.0,2.0,2016-11-08
surveymonkey-26572,614,2016-10-24,2016-10-30,OR,51.0,11.0,36.0,2.0,2016-11-08
surveymonkey-26572,635,2016-10-24,2016-10-30,MS,42.0,4.0,47.0,3.0,2016-11-08
surveymonkey-26572,635,2016-10-24,2016-10-30,NH,46.0,15.0,36.0,3.0,2016-11-08
surveymonkey-26572,639,2016-10-24,2016-10-30,MN,47.0,6.5,38.0,3.0,2016-11-08
surveymonkey-26572,674,2016-10-24,2016-10-30,NJ,55.0,4.0,34.0,4.0,2016-11-08
surveymonkey-26572,696,2016-10-24,2016-10-30,MD,63.0,4.5,27.0,2.0,2016-11-08
surveymonkey-26572,699,2016-10-24,2016-10-30,WA,53.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26572,707,2016-10-24,2016-10-30,MA,58.0,12.0,28.0,2.0,2016-11-08
surveymonkey-26572,887,2016-10-24,2016-10-30,NV,43.0,11.0,43.0,3.0,2016-11-08
surveymonkey-26572,892,2016-10-24,2016-10-30,NM,45.0,19.0,33.0,2.0,2016-11-08
surveymonkey-26572,905,2016-10-24,2016-10-30,IA,40.0,13.0,44.0,0.0,2016-11-08
surveymonkey-26572,957,2016-10-24,2016-10-30,IL,53.0,6.0,34.0,1.0,2016-11-08
surveymonkey-26572,988,2016-10-24,2016-10-30,UT,30.0,35.0,33.0,2.0,2016-11-08
surveymonkey-26572,1059,2016-10-24,2016-10-30,WI,45.0,12.0,41.0,3.0,2016-11-08
surveymonkey-26572,1176,2016-10-24,2016-10-30,KS,36.0,8.0,47.0,2.0,2016-11-08
surveymonkey-26572,1342,2016-10-24,2016-10-30,AZ,43.0,11.0,43.0,3.0,2016-11-08
surveymonkey-26572,1383,2016-10-24,2016-10-30,NC,47.0,8.0,43.0,2.0,2016-11-08
surveymonkey-26572,1400,2016-10-24,2016-10-30,MI,43.0,13.0,42.0,3.0,2016-11-08
surveymonkey-26572,1417,2016-10-24,2016-10-30,CO,44.0,15.0,39.0,2.0,2016-11-08
surveymonkey-26572,1561,2016-10-24,2016-10-30,NY,57.0,4.5,33.0,2.0,2016-11-08
surveymonkey-26572,1585,2016-10-24,2016-10-30,OH,41.0,12.0,44.0,4.0,2016-11-08
surveymonkey-26572,1764,2016-10-24,2016-10-30,SC,42.0,4.5,46.0,3.0,2016-11-08
surveymonkey-26572,1940,2016-10-24,2016-10-30,TX,42.0,9.5,46.0,0.0,2016-11-08
surveymonkey-26572,2005,2016-10-24,2016-10-30,VA,48.0,10.0,39.0,2.0,2016-11-08
surveymonkey-26572,2108,2016-10-24,2016-10-30,PA,49.0,8.0,41.0,3.0,2016-11-08
surveymonkey-26572,2264,2016-10-24,2016-10-30,CA,55.0,6.0,30.0,2.0,2016-11-08
surveymonkey-26572,2517,2016-10-24,2016-10-30,GA,44.0,7.0,46.0,3.0,2016-11-08
surveymonkey-26572,2634,2016-10-24,2016-10-30,FL,46.0,7.0,45.0,2.0,2016-11-08
surveymonkey-26596,251,2016-10-25,2016-10-31,WY,22.0,6.0,62.0,4.0,2016-11-08
surveymonkey-26596,279,2016-10-25,2016-10-31,ND,31.0,6.5,53.0,2.0,2016-11-08
surveymonkey-26596,298,2016-10-25,2016-10-31,SD,27.0,16.0,53.0,4.0,2016-11-08
surveymonkey-26596,300,2016-10-25,2016-10-31,AK,38.0,15.0,46.0,2.0,2016-11-08
surveymonkey-26596,321,2016-10-25,2016-10-31,WV,27.0,6.0,58.0,3.0,2016-11-08
surveymonkey-26596,332,2016-10-25,2016-10-31,DC,88.0,3.5,4.0,1.0,2016-11-08
surveymonkey-26596,405,2016-10-25,2016-10-31,MT,36.0,6.0,49.0,2.0,2016-11-08
surveymonkey-26596,412,2016-10-25,2016-10-31,NE,32.0,6.5,52.0,2.0,2016-11-08
surveymonkey-26596,419,2016-10-25,2016-10-31,RI,49.0,7.0,36.0,1.0,2016-11-08
surveymonkey-26596,423,2016-10-25,2016-10-31,LA,38.0,3.5,51.0,4.0,2016-11-08
surveymonkey-26596,424,2016-10-25,2016-10-31,KY,31.0,5.0,58.0,1.0,2016-11-08
surveymonkey-26596,432,2016-10-25,2016-10-31,ME,49.0,10.0,37.0,4.0,2016-11-08
surveymonkey-26596,436,2016-10-25,2016-10-31,VT,53.0,9.0,25.0,4.0,2016-11-08
surveymonkey-26596,447,2016-10-25,2016-10-31,ID,31.0,19.0,49.0,1.0,2016-11-08
surveymonkey-26596,458,2016-10-25,2016-10-31,DE,50.0,4.5,38.0,4.0,2016-11-08
surveymonkey-26596,467,2016-10-25,2016-10-31,HI,51.0,7.0,32.0,3.0,2016-11-08
surveymonkey-26596,472,2016-10-25,2016-10-31,OK,31.0,12.0,54.0,2.0,2016-11-08
surveymonkey-26596,484,2016-10-25,2016-10-31,AR,39.0,3.5,52.0,2.0,2016-11-08
surveymonkey-26596,485,2016-10-25,2016-10-31,AL,35.0,4.0,55.0,3.0,2016-11-08
surveymonkey-26596,550,2016-10-25,2016-10-31,TN,38.0,4.0,51.0,2.0,2016-11-08
surveymonkey-26596,554,2016-10-25,2016-10-31,CT,51.0,4.5,39.0,2.0,2016-11-08
surveymonkey-26596,648,2016-10-25,2016-10-31,MS,41.0,4.5,48.0,3.0,2016-11-08
surveymonkey-26596,659,2016-10-25,2016-10-31,NH,48.0,13.0,35.0,3.0,2016-11-08
surveymonkey-26596,671,2016-10-25,2016-10-31,MO,39.0,6.5,46.0,2.0,2016-11-08
surveymonkey-26596,674,2016-10-25,2016-10-31,IN,37.0,10.0,51.0,2.0,2016-11-08
surveymonkey-26596,724,2016-10-25,2016-10-31,NJ,55.0,3.5,35.0,3.0,2016-11-08
surveymonkey-26596,740,2016-10-25,2016-10-31,MD,63.0,4.0,27.0,2.0,2016-11-08
surveymonkey-26596,743,2016-10-25,2016-10-31,OR,51.0,11.0,36.0,2.0,2016-11-08
surveymonkey-26596,745,2016-10-25,2016-10-31,WA,53.0,5.5,34.0,2.0,2016-11-08
surveymonkey-26596,773,2016-10-25,2016-10-31,MN,46.0,6.5,37.0,4.0,2016-11-08
surveymonkey-26596,796,2016-10-25,2016-10-31,MA,58.0,11.0,29.0,2.0,2016-11-08
surveymonkey-26596,984,2016-10-25,2016-10-31,IA,40.0,13.0,45.0,0.0,2016-11-08
surveymonkey-26596,987,2016-10-25,2016-10-31,NM,44.0,20.0,34.0,2.0,2016-11-08
surveymonkey-26596,1003,2016-10-25,2016-10-31,IL,52.0,5.5,35.0,1.0,2016-11-08
surveymonkey-26596,1010,2016-10-25,2016-10-31,NV,43.0,12.0,42.0,3.0,2016-11-08
surveymonkey-26596,1078,2016-10-25,2016-10-31,UT,30.0,35.0,33.0,2.0,2016-11-08
surveymonkey-26596,1195,2016-10-25,2016-10-31,WI,44.0,11.0,42.0,3.0,2016-11-08
surveymonkey-26596,1273,2016-10-25,2016-10-31,KS,36.0,7.5,47.0,2.0,2016-11-08
surveymonkey-26596,1457,2016-10-25,2016-10-31,AZ,43.0,10.0,44.0,3.0,2016-11-08
surveymonkey-26596,1532,2016-10-25,2016-10-31,CO,43.0,15.0,39.0,2.0,2016-11-08
surveymonkey-26596,1574,2016-10-25,2016-10-31,NC,47.0,7.0,44.0,2.0,2016-11-08
surveymonkey-26596,1649,2016-10-25,2016-10-31,MI,43.0,13.0,42.0,3.0,2016-11-08
surveymonkey-26596,1734,2016-10-25,2016-10-31,NY,56.0,5.0,33.0,1.0,2016-11-08
surveymonkey-26596,1762,2016-10-25,2016-10-31,SC,43.0,4.0,45.0,3.0,2016-11-08
surveymonkey-26596,1823,2016-10-25,2016-10-31,OH,40.0,11.0,45.0,4.0,2016-11-08
surveymonkey-26596,2051,2016-10-25,2016-10-31,TX,41.0,10.5,47.0,0.0,2016-11-08
surveymonkey-26596,2089,2016-10-25,2016-10-31,VA,48.0,11.0,38.0,2.0,2016-11-08
surveymonkey-26596,2255,2016-10-25,2016-10-31,PA,49.0,8.0,41.0,2.0,2016-11-08
surveymonkey-26596,2505,2016-10-25,2016-10-31,CA,55.0,6.0,30.0,3.0,2016-11-08
surveymonkey-26596,2665,2016-10-25,2016-10-31,GA,44.0,7.0,46.0,3.0,2016-11-08
surveymonkey-26596,2809,2016-10-25,2016-10-31,FL,46.0,7.0,45.0,2.0,2016-11-08
surveymonkey-26619,254,2016-10-26,2016-11-01,ND,32.0,6.0,54.0,3.0,2016-11-08
surveymonkey-26619,268,2016-10-26,2016-11-01,AK,37.0,15.0,46.0,3.0,2016-11-08
surveymonkey-26619,281,2016-10-26,2016-11-01,SD,27.0,18.0,52.0,3.0,2016-11-08
surveymonkey-26619,318,2016-10-26,2016-11-01,WV,29.0,6.0,55.0,4.0,2016-11-08
surveymonkey-26619,341,2016-10-26,2016-11-01,DC,88.0,3.5,4.0,0.0,2016-11-08
surveymonkey-26619,385,2016-10-26,2016-11-01,MT,34.0,6.5,50.0,2.0,2016-11-08
surveymonkey-26619,394,2016-10-26,2016-11-01,ID,32.0,20.0,47.0,1.0,2016-11-08
surveymonkey-26619,408,2016-10-26,2016-11-01,RI,49.0,7.0,36.0,2.0,2016-11-08
surveymonkey-26619,413,2016-10-26,2016-11-01,DE,50.0,4.0,38.0,5.0,2016-11-08
surveymonkey-26619,428,2016-10-26,2016-11-01,HI,51.0,8.0,30.0,3.0,2016-11-08
surveymonkey-26619,428,2016-10-26,2016-11-01,ME,49.0,10.0,37.0,4.0,2016-11-08
surveymonkey-26619,428,2016-10-26,2016-11-01,VT,54.0,7.5,26.0,4.0,2016-11-08
surveymonkey-26619,440,2016-10-26,2016-11-01,NE,33.0,6.5,52.0,3.0,2016-11-08
surveymonkey-26619,470,2016-10-26,2016-11-01,LA,37.0,4.0,51.0,4.0,2016-11-08
surveymonkey-26619,475,2016-10-26,2016-11-01,AR,38.0,4.0,52.0,2.0,2016-11-08
surveymonkey-26619,499,2016-10-26,2016-11-01,KY,34.0,4.5,57.0,1.0,2016-11-08
surveymonkey-26619,503,2016-10-26,2016-11-01,AL,37.0,3.0,52.0,4.0,2016-11-08
surveymonkey-26619,519,2016-10-26,2016-11-01,OK,32.0,11.0,55.0,2.0,2016-11-08
surveymonkey-26619,616,2016-10-26,2016-11-01,CT,51.0,4.5,38.0,2.0,2016-11-08
surveymonkey-26619,623,2016-10-26,2016-11-01,MS,41.0,4.5,47.0,3.0,2016-11-08
surveymonkey-26619,635,2016-10-26,2016-11-01,NH,49.0,12.0,35.0,4.0,2016-11-08
surveymonkey-26619,638,2016-10-26,2016-11-01,IN,37.0,10.0,52.0,2.0,2016-11-08
surveymonkey-26619,649,2016-10-26,2016-11-01,MO,39.0,6.5,47.0,1.0,2016-11-08
surveymonkey-26619,695,2016-10-26,2016-11-01,MD,63.0,4.0,27.0,1.0,2016-11-08
surveymonkey-26619,698,2016-10-26,2016-11-01,WA,54.0,5.0,34.0,2.0,2016-11-08
surveymonkey-26619,702,2016-10-26,2016-11-01,TN,40.0,3.5,51.0,1.0,2016-11-08
surveymonkey-26619,719,2016-10-26,2016-11-01,NJ,55.0,3.5,36.0,3.0,2016-11-08
surveymonkey-26619,797,2016-10-26,2016-11-01,MA,58.0,10.0,29.0,3.0,2016-11-08
surveymonkey-26619,805,2016-10-26,2016-11-01,MN,47.0,5.5,37.0,4.0,2016-11-08
surveymonkey-26619,809,2016-10-26,2016-11-01,OR,51.0,10.0,36.0,3.0,2016-11-08
surveymonkey-26619,867,2016-10-26,2016-11-01,IA,39.0,13.0,45.0,0.0,2016-11-08
surveymonkey-26619,900,2016-10-26,2016-11-01,NM,42.0,21.0,34.0,2.0,2016-11-08
surveymonkey-26619,911,2016-10-26,2016-11-01,IL,52.0,6.0,35.0,2.0,2016-11-08
surveymonkey-26619,994,2016-10-26,2016-11-01,NV,42.0,10.0,43.0,4.0,2016-11-08
surveymonkey-26619,1057,2016-10-26,2016-11-01,UT,30.0,35.0,34.0,2.0,2016-11-08
surveymonkey-26619,1103,2016-10-26,2016-11-01,WI,44.0,11.0,42.0,3.0,2016-11-08
surveymonkey-26619,1164,2016-10-26,2016-11-01,KS,37.0,6.5,48.0,2.0,2016-11-08
surveymonkey-26619,1320,2016-10-26,2016-11-01,AZ,42.0,11.0,43.0,4.0,2016-11-08
surveymonkey-26619,1402,2016-10-26,2016-11-01,CO,43.0,15.0,40.0,2.0,2016-11-08
surveymonkey-26619,1586,2016-10-26,2016-11-01,OH,42.0,10.0,45.0,2.0,2016-11-08
surveymonkey-26619,1588,2016-10-26,2016-11-01,SC,44.0,4.0,45.0,3.0,2016-11-08
surveymonkey-26619,1617,2016-10-26,2016-11-01,NC,49.0,7.0,42.0,2.0,2016-11-08
surveymonkey-26619,1645,2016-10-26,2016-11-01,NY,57.0,4.5,33.0,2.0,2016-11-08
surveymonkey-26619,1739,2016-10-26,2016-11-01,MI,44.0,12.0,43.0,3.0,2016-11-08
surveymonkey-26619,1929,2016-10-26,2016-11-01,VA,49.0,10.0,39.0,2.0,2016-11-08
surveymonkey-26619,1969,2016-10-26,2016-11-01,TX,41.0,9.0,47.0,0.0,2016-11-08
surveymonkey-26619,2078,2016-10-26,2016-11-01,PA,48.0,8.0,42.0,2.0,2016-11-08
surveymonkey-26619,2284,2016-10-26,2016-11-01,CA,55.0,6.0,30.0,3.0,2016-11-08
surveymonkey-26619,2678,2016-10-26,2016-11-01,GA,44.0,7.0,45.0,4.0,2016-11-08
surveymonkey-26619,2715,2016-10-26,2016-11-01,FL,47.0,7.0,44.0,2.0,2016-11-08
surveymonkey-26660,260,2016-10-27,2016-11-02,ND,31.0,6.0,55.0,3.0,2016-11-08
surveymonkey-26660,303,2016-10-27,2016-11-02,AK,35.0,15.0,47.0,2.0,2016-11-08
surveymonkey-26660,303,2016-10-27,2016-11-02,DC,87.0,3.5,5.0,0.0,2016-11-08
surveymonkey-26660,330,2016-10-27,2016-11-02,WV,27.0,4.0,59.0,5.0,2016-11-08
surveymonkey-26660,345,2016-10-27,2016-11-02,SD,29.0,14.0,53.0,3.0,2016-11-08
surveymonkey-26660,376,2016-10-27,2016-11-02,MT,34.0,6.5,51.0,3.0,2016-11-08
surveymonkey-26660,391,2016-10-27,2016-11-02,RI,48.0,6.0,38.0,3.0,2016-11-08
surveymonkey-26660,397,2016-10-27,2016-11-02,DE,50.0,5.0,36.0,4.0,2016-11-08
surveymonkey-26660,424,2016-10-27,2016-11-02,HI,52.0,7.5,31.0,3.0,2016-11-08
surveymonkey-26660,424,2016-10-27,2016-11-02,VT,55.0,8.5,24.0,4.0,2016-11-08
surveymonkey-26660,442,2016-10-27,2016-11-02,ID,30.0,20.0,49.0,1.0,2016-11-08
surveymonkey-26660,529,2016-10-27,2016-11-02,ME,47.0,12.0,38.0,4.0,2016-11-08
surveymonkey-26660,546,2016-10-27,2016-11-02,LA,37.0,4.0,51.0,4.0,2016-11-08
surveymonkey-26660,593,2016-10-27,2016-11-02,AR,36.0,4.0,53.0,2.0,2016-11-08
surveymonkey-26660,599,2016-10-27,2016-11-02,NE,34.0,6.0,50.0,4.0,2016-11-08
surveymonkey-26660,621,2016-10-27,2016-11-02,AL,35.0,4.0,53.0,4.0,2016-11-08
surveymonkey-26660,635,2016-10-27,2016-11-02,KY,35.0,4.5,56.0,1.0,2016-11-08
surveymonkey-26660,658,2016-10-27,2016-11-02,NH,47.0,13.0,37.0,3.0,2016-11-08
surveymonkey-26660,676,2016-10-27,2016-11-02,MS,40.0,4.5,48.0,3.0,2016-11-08
surveymonkey-26660,737,2016-10-27,2016-11-02,OK,32.0,10.0,56.0,2.0,2016-11-08
surveymonkey-26660,753,2016-10-27,2016-11-02,CT,52.0,4.5,38.0,2.0,2016-11-08
surveymonkey-26660,772,2016-10-27,2016-11-02,MD,63.0,5.0,26.0,1.0,2016-11-08
surveymonkey-26660,774,2016-10-27,2016-11-02,MO,39.0,5.5,48.0,2.0,2016-11-08
surveymonkey-26660,790,2016-10-27,2016-11-02,IN,36.0,10.0,51.0,3.0,2016-11-08
surveymonkey-26660,807,2016-10-27,2016-11-02,WA,54.0,6.0,34.0,1.0,2016-11-08
surveymonkey-26660,820,2016-10-27,2016-11-02,NM,40.0,22.0,35.0,3.0,2016-11-08
surveymonkey-26660,823,2016-10-27,2016-11-02,NJ,54.0,3.0,38.0,2.0,2016-11-08
surveymonkey-26660,878,2016-10-27,2016-11-02,MA,57.0,11.0,29.0,3.0,2016-11-08
surveymonkey-26660,905,2016-10-27,2016-11-02,TN,41.0,4.0,50.0,1.0,2016-11-08
surveymonkey-26660,928,2016-10-27,2016-11-02,MN,47.0,6.0,37.0,4.0,2016-11-08
surveymonkey-26660,934,2016-10-27,2016-11-02,OR,51.0,10.0,36.0,3.0,2016-11-08
surveymonkey-26660,937,2016-10-27,2016-11-02,NV,43.0,9.0,44.0,4.0,2016-11-08
surveymonkey-26660,997,2016-10-27,2016-11-02,IL,53.0,4.5,36.0,2.0,2016-11-08
surveymonkey-26660,1123,2016-10-27,2016-11-02,KS,37.0,6.5,48.0,2.0,2016-11-08
surveymonkey-26660,1226,2016-10-27,2016-11-02,IA,37.0,12.0,47.0,0.0,2016-11-08
surveymonkey-26660,1247,2016-10-27,2016-11-02,UT,30.0,35.0,33.0,1.0,2016-11-08
surveymonkey-26660,1271,2016-10-27,2016-11-02,WI,44.0,10.0,42.0,3.0,2016-11-08
surveymonkey-26660,1461,2016-10-27,2016-11-02,AZ,43.0,11.0,43.0,3.0,2016-11-08
surveymonkey-26660,1501,2016-10-27,2016-11-02,SC,43.0,3.5,47.0,3.0,2016-11-08
surveymonkey-26660,1631,2016-10-27,2016-11-02,CO,44.0,14.0,40.0,2.0,2016-11-08
surveymonkey-26660,1728,2016-10-27,2016-11-02,OH,41.0,10.0,46.0,3.0,2016-11-08
surveymonkey-26660,1755,2016-10-27,2016-11-02,NY,58.0,4.5,32.0,2.0,2016-11-08
surveymonkey-26660,1886,2016-10-27,2016-11-02,NC,49.0,7.0,41.0,3.0,2016-11-08
surveymonkey-26660,1942,2016-10-27,2016-11-02,VA,48.0,10.0,40.0,2.0,2016-11-08
surveymonkey-26660,1993,2016-10-27,2016-11-02,MI,45.0,11.0,42.0,2.0,2016-11-08
surveymonkey-26660,2048,2016-10-27,2016-11-02,TX,42.0,8.5,46.0,0.0,2016-11-08
surveymonkey-26660,2177,2016-10-27,2016-11-02,PA,47.0,8.0,42.0,3.0,2016-11-08
surveymonkey-26660,2316,2016-10-27,2016-11-02,CA,56.0,6.0,29.0,3.0,2016-11-08
surveymonkey-26660,2722,2016-10-27,2016-11-02,GA,45.0,6.0,45.0,4.0,2016-11-08
surveymonkey-26660,2901,2016-10-27,2016-11-02,FL,47.0,7.0,44.0,2.0,2016-11-08
surveymonkey-26694,276,2016-10-28,2016-11-03,ND,29.0,6.5,56.0,1.0,2016-11-08
surveymonkey-26694,324,2016-10-28,2016-11-03,DC,85.0,4.0,5.0,1.0,2016-11-08
surveymonkey-26694,334,2016-10-28,2016-11-03,AK,35.0,16.0,46.0,3.0,2016-11-08
surveymonkey-26694,386,2016-10-28,2016-11-03,WV,27.0,5.0,57.0,6.0,2016-11-08
surveymonkey-26694,392,2016-10-28,2016-11-03,RI,49.0,5.0,38.0,3.0,2016-11-08
surveymonkey-26694,393,2016-10-28,2016-11-03,SD,31.0,15.0,52.0,3.0,2016-11-08
surveymonkey-26694,403,2016-10-28,2016-11-03,MT,34.0,5.5,53.0,2.0,2016-11-08
surveymonkey-26694,405,2016-10-28,2016-11-03,DE,50.0,5.0,36.0,3.0,2016-11-08
surveymonkey-26694,435,2016-10-28,2016-11-03,HI,52.0,7.5,29.0,4.0,2016-11-08
surveymonkey-26694,449,2016-10-28,2016-11-03,VT,57.0,8.5,24.0,2.0,2016-11-08
surveymonkey-26694,498,2016-10-28,2016-11-03,ID,30.0,19.0,49.0,1.0,2016-11-08
surveymonkey-26694,590,2016-10-28,2016-11-03,ME,48.0,10.0,39.0,2.0,2016-11-08
surveymonkey-26694,646,2016-10-28,2016-11-03,LA,37.0,3.5,52.0,3.0,2016-11-08
surveymonkey-26694,672,2016-10-28,2016-11-03,NH,47.0,14.0,37.0,3.0,2016-11-08
surveymonkey-26694,673,2016-10-28,2016-11-03,MS,40.0,4.0,49.0,3.0,2016-11-08
surveymonkey-26694,696,2016-10-28,2016-11-03,AR,34.0,4.5,55.0,2.0,2016-11-08
surveymonkey-26694,707,2016-10-28,2016-11-03,NE,35.0,5.0,51.0,4.0,2016-11-08
surveymonkey-26694,722,2016-10-28,2016-11-03,AL,36.0,4.0,52.0,3.0,2016-11-08
surveymonkey-26694,794,2016-10-28,2016-11-03,NM,41.0,21.0,36.0,3.0,2016-11-08
surveymonkey-26694,843,2016-10-28,2016-11-03,KY,35.0,4.5,55.0,2.0,2016-11-08
surveymonkey-26694,851,2016-10-28,2016-11-03,MD,62.0,5.0,27.0,1.0,2016-11-08
surveymonkey-26694,879,2016-10-28,2016-11-03,MO,39.0,5.5,49.0,2.0,2016-11-08
surveymonkey-26694,905,2016-10-28,2016-11-03,OK,32.0,10.0,56.0,2.0,2016-11-08
surveymonkey-26694,923,2016-10-28,2016-11-03,IN,35.0,9.0,52.0,3.0,2016-11-08
surveymonkey-26694,925,2016-10-28,2016-11-03,CT,52.0,4.5,38.0,2.0,2016-11-08
surveymonkey-26694,943,2016-10-28,2016-11-03,NJ,55.0,3.0,37.0,2.0,2016-11-08
surveymonkey-26694,944,2016-10-28,2016-11-03,WA,53.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26694,1004,2016-10-28,2016-11-03,MA,56.0,11.0,29.0,4.0,2016-11-08
surveymonkey-26694,1016,2016-10-28,2016-11-03,NV,43.0,9.0,44.0,4.0,2016-11-08
surveymonkey-26694,1055,2016-10-28,2016-11-03,MN,47.0,6.0,37.0,4.0,2016-11-08
surveymonkey-26694,1063,2016-10-28,2016-11-03,TN,41.0,4.0,49.0,2.0,2016-11-08
surveymonkey-26694,1120,2016-10-28,2016-11-03,IL,52.0,4.5,37.0,2.0,2016-11-08
surveymonkey-26694,1150,2016-10-28,2016-11-03,OR,51.0,11.0,36.0,3.0,2016-11-08
surveymonkey-26694,1162,2016-10-28,2016-11-03,KS,36.0,7.0,49.0,2.0,2016-11-08
surveymonkey-26694,1327,2016-10-28,2016-11-03,UT,30.0,35.0,33.0,2.0,2016-11-08
surveymonkey-26694,1469,2016-10-28,2016-11-03,IA,37.0,13.5,47.0,0.0,2016-11-08
surveymonkey-26694,1568,2016-10-28,2016-11-03,WI,45.0,10.0,43.0,3.0,2016-11-08
surveymonkey-26694,1583,2016-10-28,2016-11-03,SC,43.0,3.5,47.0,3.0,2016-11-08
surveymonkey-26694,1748,2016-10-28,2016-11-03,AZ,44.0,11.0,43.0,2.0,2016-11-08
surveymonkey-26694,1927,2016-10-28,2016-11-03,CO,44.0,13.0,40.0,2.0,2016-11-08
surveymonkey-26694,1949,2016-10-28,2016-11-03,NY,57.0,4.5,32.0,2.0,2016-11-08
surveymonkey-26694,2004,2016-10-28,2016-11-03,OH,41.0,10.0,46.0,2.0,2016-11-08
